,Campaign #1,Campaign #2,Campaign #3,Campaign #4,Campaign #5,Campaign #6,Cluster
2050,0,0,0,0,0,0,Casual Client
2051,0,0,0,0,0,0,Casual Client
2052,0,0,0,0,0,0,Super Client
2053,0,0,0,0,0,0,Good Client
2054,0,0,0,0,0,0,Good Client
2055,0,0,0,0,0,0,Good Client
2056,0,0,0,0,0,0,Casual Client
2057,0,0,0,0,0,0,Casual Client
2058,0,0,0,0,0,0,Super Client
2059,0,0,0,0,0,0,Casual Client
2060,0,0,0,0,0,0,Good Client
2061,0,0,0,0,0,0,Good Client
2062,0,0,0,0,0,0,Casual Client
2063,0,0,0,0,0,0,Good Client
2064,0,0,0,0,0,0,Casual Client
2065,0,0,0,0,0,0,Casual Client
2066,0,0,0,0,0,0,Good Client
2067,0,0,0,0,0,0,Super Client
2068,0,0,0,0,0,0,Casual Client
2069,0,0,0,0,0,1,Good Client
2070,0,0,0,0,0,0,Super Client
2071,0,0,0,0,0,1,Good Client
2072,0,0,0,0,0,0,Casual Client
2073,0,0,0,0,0,0,Casual Client
2074,0,0,0,0,0,0,Casual Client
2075,0,0,0,0,0,0,Potential Good Client
2076,0,0,0,0,0,0,Casual Client
2077,0,0,0,0,0,0,Potential Good Client
2078,0,0,0,0,0,0,Potential Good Client
2079,0,0,0,0,0,0,Super Client
2080,0,0,0,0,1,1,Super Client
2081,0,0,0,0,0,0,Good Client
2082,0,0,0,0,0,0,Super Client
2083,0,0,0,1,0,0,Super Client
2084,0,0,0,0,0,0,Casual Client
2085,0,0,0,0,0,0,Casual Client
2086,0,0,0,0,0,1,Potential Good Client
2087,0,0,0,0,0,0,Casual Client
2088,0,0,0,0,0,0,Casual Client
2089,1,0,0,0,1,1,Super Client
2090,0,0,1,0,0,1,Good Client
2091,0,0,0,0,0,0,Casual Client
2092,0,0,0,0,0,0,Super Client
2093,0,0,0,0,0,0,Potential Good Client
2094,0,0,1,0,1,1,Good Client
2095,0,1,0,1,0,0,Good Client
2096,0,0,0,0,0,0,Casual Client
2097,0,0,0,0,0,0,Good Client
2098,0,0,0,0,0,1,Casual Client
2099,0,0,0,1,1,0,Good Client
2100,0,0,0,0,0,0,Casual Client
2101,0,0,0,0,0,0,Casual Client
2102,0,0,0,0,0,0,Casual Client
2103,0,0,1,0,0,1,Good Client
2104,0,0,0,0,0,0,Potential Good Client
2105,0,0,0,0,1,1,Super Client
2106,0,0,0,0,0,0,Potential Good Client
2107,0,0,1,0,0,0,Good Client
2108,0,0,0,0,0,0,Casual Client
2109,0,0,0,0,0,0,Casual Client
2110,0,0,0,0,0,0,Potential Good Client
2111,0,0,0,0,0,0,Good Client
2112,0,0,0,0,0,0,Casual Client
2113,0,0,0,0,0,0,Good Client
2114,0,0,0,0,0,0,Super Client
2115,0,0,0,0,0,0,Casual Client
2116,0,0,0,0,0,0,Casual Client
2117,0,0,0,0,0,0,Casual Client
2118,0,0,0,0,0,0,Casual Client
2119,0,0,0,0,0,0,Good Client
2120,0,0,0,1,0,0,Casual Client
2121,0,1,0,1,1,0,Super Client
2122,0,0,0,0,0,0,Good Client
2123,0,0,0,0,1,1,Super Client
2124,0,0,0,0,0,1,Good Client
2125,0,0,0,0,0,0,Casual Client
2126,0,0,0,0,0,0,Casual Client
2127,1,0,0,0,0,1,Super Client
2128,0,0,0,0,0,0,Casual Client
2129,0,0,0,0,0,0,Casual Client
2130,0,0,0,0,0,0,Super Client
2131,0,0,0,0,0,0,Casual Client
2132,0,0,1,0,0,0,Potential Good Client
2133,0,0,0,0,0,0,Casual Client
2134,0,0,0,0,0,0,Casual Client
2135,0,0,0,0,0,1,Potential Good Client
2136,0,0,0,0,0,0,Casual Client
2137,0,0,0,0,0,0,Casual Client
2138,0,0,0,0,0,0,Potential Good Client
2139,0,0,0,0,0,0,Casual Client
2140,0,0,0,1,1,0,Good Client
2141,0,0,0,0,1,1,Super Client
2142,0,0,0,0,0,0,Casual Client
2143,0,0,0,0,0,0,Potential Good Client
2144,0,0,0,0,0,0,Potential Good Client
2145,0,0,0,0,0,0,Casual Client
2146,0,0,0,0,0,0,Casual Client
2147,1,0,0,0,0,0,Super Client
2148,0,0,0,0,0,0,Casual Client
2149,0,0,1,0,0,0,Potential Good Client
2150,0,0,0,0,0,0,Casual Client
2151,0,0,0,0,0,0,Casual Client
2152,0,0,0,0,0,0,Potential Good Client
2153,0,0,0,0,0,0,Casual Client
2154,0,0,0,1,0,0,Good Client
2155,0,0,0,0,0,0,Casual Client
2156,0,0,0,0,0,1,Good Client
2157,0,0,0,0,0,0,Casual Client
2158,0,0,0,0,0,0,Potential Good Client
2159,1,0,0,0,0,0,Super Client
2160,0,0,0,0,0,0,Casual Client
2161,0,0,0,0,0,0,Casual Client
2162,0,0,0,0,0,0,Super Client
2163,1,1,1,0,1,1,Super Client
2164,1,0,1,0,1,0,Super Client
2165,0,0,0,0,0,0,Casual Client
2166,0,0,0,1,0,0,Good Client
2167,0,1,0,1,1,1,Good Client
2168,0,0,0,0,0,0,Super Client
2169,0,0,0,0,0,0,Good Client
2170,1,0,0,1,0,0,Good Client
2171,1,0,0,0,1,1,Super Client
2172,0,0,0,0,0,0,Super Client
2173,0,0,0,0,0,0,Potential Good Client
2174,0,0,1,0,0,0,Good Client
2175,0,0,0,0,0,0,Casual Client
2176,0,0,0,0,0,0,Casual Client
2177,0,0,0,1,0,0,Potential Good Client
2178,0,0,0,0,0,0,Casual Client
2179,0,0,0,0,0,0,Casual Client
2180,0,0,0,0,0,0,Casual Client
2181,0,0,0,1,0,0,Good Client
2182,0,0,0,1,0,0,Good Client
2183,0,0,0,0,1,0,Super Client
2184,0,0,0,0,0,0,Super Client
2185,0,0,0,0,0,0,Casual Client
2186,0,0,0,0,0,1,Super Client
2187,0,0,0,0,0,0,Casual Client
2188,0,0,0,0,0,0,Casual Client
2189,1,0,1,0,0,1,Super Client
2190,0,0,1,0,0,1,Good Client
2191,0,0,0,0,0,0,Potential Good Client
2192,0,0,0,0,0,0,Casual Client
2193,0,0,1,0,0,0,Good Client
2194,0,0,1,0,0,1,Potential Good Client
2195,0,0,0,0,0,0,Casual Client
2196,0,0,0,0,0,0,Casual Client
2197,0,0,0,0,0,0,Good Client
2198,0,0,0,0,0,1,Potential Good Client
2199,0,0,0,0,0,0,Super Client
2200,0,0,0,0,0,0,Casual Client
2201,0,0,0,0,0,0,Potential Good Client
2202,0,0,0,0,0,0,Good Client
2203,0,0,0,1,0,0,Casual Client
2204,0,0,0,0,0,0,Casual Client
2205,0,0,0,0,0,0,Casual Client
2206,0,0,0,0,0,0,Potential Good Client
2207,0,0,0,0,0,0,Super Client
2208,0,0,0,0,0,0,Casual Client
2209,0,0,0,0,0,0,Super Client
2210,0,0,0,0,0,0,Casual Client
2211,0,0,0,0,0,0,Casual Client
2212,0,0,0,0,0,0,Casual Client
2213,0,0,0,0,0,0,Super Client
2214,0,0,0,0,0,0,Casual Client
2215,0,0,0,0,0,0,Potential Good Client
2216,0,0,0,0,0,0,Good Client
2217,0,0,0,1,1,1,Super Client
2218,0,0,0,0,0,0,Casual Client
2219,0,0,0,0,0,0,Casual Client
2220,0,0,1,0,0,0,Good Client
2221,0,0,0,0,0,0,Potential Good Client
2222,0,0,0,0,0,0,Potential Good Client
2223,0,0,0,0,0,0,Potential Good Client
2224,0,0,0,1,0,0,Super Client
2225,0,0,0,0,0,0,Casual Client
2226,0,0,1,0,0,0,Casual Client
2227,0,0,0,0,0,0,Good Client
2228,0,0,0,0,0,0,Casual Client
2229,0,0,0,0,0,0,Good Client
2230,0,0,0,0,0,0,Casual Client
2231,0,0,0,0,0,0,Good Client
2232,1,0,0,0,0,0,Potential Good Client
2233,0,0,0,1,0,0,Super Client
2234,0,0,0,0,0,0,Good Client
2235,0,0,0,0,0,1,Potential Good Client
